group,subject,unit,area,model,layer,view,rho,rho_null
MTL concept,4,45,amygdala,vit_b_16,block5,cls,-0.0030089360082926754,0.06220181073369012
MTL concept,4,46,amygdala,vit_b_16,block5,cls,0.07606759645567647,-0.1621007669655317
MTL concept,5,5,amygdala,vit_b_16,block5,cls,0.18291988367538448,-0.19232215120152116
MTL concept,5,6,amygdala,vit_b_16,block5,cls,-0.0720696444017881,0.25160504422125696
MTL concept,7,17,amygdala,vit_b_16,block5,cls,0.16068058793831316,-0.013688784914055943
MTL concept,7,20,amygdala,vit_b_16,block5,cls,-0.0826314783623111,0.149868045596974
MTL concept,7,21,amygdala,vit_b_16,block5,cls,-0.22222019582592542,-0.11669290996982107
MTL concept,7,23,amygdala,vit_b_16,block5,cls,-0.02914449860335889,0.21648970412081717
MTL concept,7,24,amygdala,vit_b_16,block5,cls,-0.059439615956160076,-0.03393841906634408
MTL concept,7,25,amygdala,vit_b_16,block5,cls,-0.11115835593423005,0.10397132198017617
MTL concept,7,26,amygdala,vit_b_16,block5,cls,0.2177849914745502,0.0566394603779181
MTL concept,7,30,amygdala,vit_b_16,block5,cls,0.12126230960387083,-0.277586216949818
MTL concept,8,34,hippocampus,vit_b_16,block5,cls,-0.01875487772097634,-0.08182328647441023
MTL concept,8,37,hippocampus,vit_b_16,block5,cls,0.11961009538000873,-0.15039861418569395
MTL concept,8,38,hippocampus,vit_b_16,block5,cls,0.010407641391280321,-0.23508814428901065
MTL concept,8,42,hippocampus,vit_b_16,block5,cls,0.008356553376464375,0.1869892411273771
MTL concept,8,45,hippocampus,vit_b_16,block5,cls,0.04256178451782938,0.17577057074561167
MTL concept,10,64,amygdala,vit_b_16,block5,cls,-0.0726109029232964,0.10704013015711214
MTL concept,10,67,amygdala,vit_b_16,block5,cls,0.050910306549244666,-0.05117636220465329
MTL concept,10,70,amygdala,vit_b_16,block5,cls,-0.014343204343672391,0.1004577861432075
MTL concept,10,71,amygdala,vit_b_16,block5,cls,0.0913162743088778,-0.05660528469721091
MTL concept,11,6,hippocampus,vit_b_16,block5,cls,-0.04921710532352609,-0.11642788038843087
MTL concept,11,11,hippocampus,vit_b_16,block5,cls,0.26002341174356935,0.34301035407868796
MTL concept,11,12,hippocampus,vit_b_16,block5,cls,0.26775285817223116,-0.2607902028597647
MTL concept,11,13,hippocampus,vit_b_16,block5,cls,-0.095182356809448,0.08193380408892433
MTL concept,11,17,hippocampus,vit_b_16,block5,cls,-0.3525490541589011,0.054910820943143916
MTL concept,11,18,hippocampus,vit_b_16,block5,cls,0.2576117883796423,0.18659678511614877
MTL concept,11,25,amygdala,vit_b_16,block5,cls,0.021965956924040828,-0.0807506680440111
MTL concept,11,28,amygdala,vit_b_16,block5,cls,0.08186763010717296,0.06364617635372058
MTL concept,11,31,amygdala,vit_b_16,block5,cls,-0.04877806820771567,0.05931568235286466
MTL concept,11,34,amygdala,vit_b_16,block5,cls,-0.05903424836788286,0.0034862308394880233
MTL concept,11,65,hippocampus,vit_b_16,block5,cls,-0.02505245138193305,-0.19621547834285064
MTL concept,11,68,hippocampus,vit_b_16,block5,cls,-0.021011720966910234,-0.14132673304814022
MTL concept,12,14,amygdala,vit_b_16,block5,cls,0.12763026750791281,-0.0827985783416424
MTL concept,12,15,amygdala,vit_b_16,block5,cls,0.10737584223859654,0.3801572158009325
MTL concept,13,17,amygdala,vit_b_16,block5,cls,0.00600313574816335,-0.10997202199144791
MTL concept,13,18,amygdala,vit_b_16,block5,cls,-0.0024212799796905792,0.03233376799900048
MTL concept,13,19,amygdala,vit_b_16,block5,cls,0.2348405304613285,0.16252436705653214
MTL concept,13,20,amygdala,vit_b_16,block5,cls,0.19506946820987484,-0.02642629271868119
MTL concept,13,25,amygdala,vit_b_16,block5,cls,0.07750103582337443,0.03167709987329873
MTL concept,13,26,amygdala,vit_b_16,block5,cls,0.10512716685023295,-0.04904956664926439
MTL concept,13,28,amygdala,vit_b_16,block5,cls,0.008949061688345018,-0.14027875936992637
MTL concept,13,30,amygdala,vit_b_16,block5,cls,-0.039900740947845174,-0.09590688000803035
MTL concept,13,31,amygdala,vit_b_16,block5,cls,0.1441557736181823,-0.18618448010291325
MTL concept,13,32,hippocampus,vit_b_16,block5,cls,0.159979406439643,0.08440062583940844
MTL concept,13,33,hippocampus,vit_b_16,block5,cls,0.11655031199700312,-0.07280285273147581
MTL concept,13,35,hippocampus,vit_b_16,block5,cls,0.14377924707125095,0.17826361494212073
MTL concept,13,37,hippocampus,vit_b_16,block5,cls,0.14362533307675165,0.16888085161160055
MTL concept,13,46,hippocampus,vit_b_16,block5,cls,0.176813220845457,-0.009090241287666926
MTL concept,13,75,amygdala,vit_b_16,block5,cls,0.6344580077237827,-0.25325962990586814
MTL concept,13,77,amygdala,vit_b_16,block5,cls,0.29354795046907883,0.6705709230639967
MTL concept,13,78,amygdala,vit_b_16,block5,cls,0.45367688768222386,0.04196401275196652
MTL concept,13,80,amygdala,vit_b_16,block5,cls,0.3218801514501561,-0.13794066036918362
MTL concept,13,82,amygdala,vit_b_16,block5,cls,0.39481537415435136,0.3700747517078739
MTL concept,13,83,amygdala,vit_b_16,block5,cls,0.52868333281011,0.4488264461716334
MTL concept,13,84,amygdala,vit_b_16,block5,cls,0.39727647511738656,0.2627064133957214
MTL concept,13,85,amygdala,vit_b_16,block5,cls,0.743592570250919,0.07633667144145079
MTL concept,13,86,amygdala,vit_b_16,block5,cls,0.59877743141185,-0.5880791198818418
MTL concept,13,88,amygdala,vit_b_16,block5,cls,0.38372520032771446,0.2909241196405511
MTL concept,13,89,amygdala,vit_b_16,block5,cls,0.4728900965743069,-0.3517851950694637
MTL concept,13,90,amygdala,vit_b_16,block5,cls,0.5766115389112202,0.4686525390359311
MTL concept,13,92,amygdala,vit_b_16,block5,cls,0.6065909971302622,0.615511841707739
MTL concept,13,93,amygdala,vit_b_16,block5,cls,0.46661949007610687,0.5624396820554401
MTL concept,13,94,amygdala,vit_b_16,block5,cls,0.6531025712706322,0.6742701661708749
MTL concept,13,95,amygdala,vit_b_16,block5,cls,-0.04507305862523384,0.21509127497508723
MTL concept,13,97,amygdala,vit_b_16,block5,cls,0.4351385709885626,0.4557716249706892
MTL concept,13,98,amygdala,vit_b_16,block5,cls,0.282478366461652,-0.026810292810403678
MTL concept,14,14,hippocampus,vit_b_16,block5,cls,0.25524233822687015,0.07573553385668241
MTL concept,14,15,hippocampus,vit_b_16,block5,cls,0.07194313912635397,0.019262588495923532
MTL concept,14,16,hippocampus,vit_b_16,block5,cls,-0.037710775279006424,-0.11079254531495672
MTL concept,14,17,hippocampus,vit_b_16,block5,cls,0.12484073643640144,-0.06476477917729623
MTL concept,14,18,hippocampus,vit_b_16,block5,cls,-0.0803004646502422,0.17812887787645582
MTL concept,14,19,hippocampus,vit_b_16,block5,cls,-0.26715339429343593,-0.10959404017242706
MTL concept,14,45,amygdala,vit_b_16,block5,cls,0.14483725935502662,0.1937440930938561
MTL concept,14,46,amygdala,vit_b_16,block5,cls,-0.018010908290592802,0.13177727624935662
MTL concept,14,47,amygdala,vit_b_16,block5,cls,0.18601153347703137,0.3310545508567393
MTL concept,14,48,amygdala,vit_b_16,block5,cls,0.3251648093595796,0.6854314925131684
MTL concept,14,49,amygdala,vit_b_16,block5,cls,0.18609531719752845,-0.11138150046393515
MTL concept,14,50,amygdala,vit_b_16,block5,cls,0.3741210863362832,-0.27390844177123125
MTL concept,14,51,amygdala,vit_b_16,block5,cls,0.24840144882458856,-0.18649510066101965
MTL concept,14,52,amygdala,vit_b_16,block5,cls,-0.08890255530757829,0.04414476865099792
MTL concept,14,53,amygdala,vit_b_16,block5,cls,0.38385673875137033,0.17430408268191927
MTL concept,14,55,amygdala,vit_b_16,block5,cls,0.5413782501215553,-0.02371893564631897
MTL concept,14,56,amygdala,vit_b_16,block5,cls,0.4449545452188611,0.15846874117660253
MTL concept,14,59,amygdala,vit_b_16,block5,cls,0.41469367293329956,0.15476386594526217
MTL concept,14,60,amygdala,vit_b_16,block5,cls,0.6489786554479586,0.624917945460497
MTL concept,14,61,amygdala,vit_b_16,block5,cls,-0.07914702352095822,-0.10366800743697394
MTL concept,14,62,amygdala,vit_b_16,block5,cls,0.2641653637517537,-0.23302011355015487
MTL concept,14,63,amygdala,vit_b_16,block5,cls,-0.041733869817061627,-0.193348082240181
MTL concept,14,68,hippocampus,vit_b_16,block5,cls,0.1086271629694829,-0.054407695719308515
MTL concept,14,69,hippocampus,vit_b_16,block5,cls,0.22510512596330737,0.19596882203162133
MTL concept,15,2,amygdala,vit_b_16,block5,cls,0.2179387828174828,-0.1024275781198798
MTL concept,15,8,amygdala,vit_b_16,block5,cls,0.0853203250109786,0.07309149412202016
MTL concept,16,7,amygdala,vit_b_16,block5,cls,0.10877463933521597,0.048423300300348575
MTL concept,16,9,amygdala,vit_b_16,block5,cls,0.16407348749880468,0.293659616583675
MTL concept,16,13,amygdala,vit_b_16,block5,cls,0.07757871120748705,0.07854141337325475
MTL concept,16,20,amygdala,vit_b_16,block5,cls,0.04667176546532747,0.003811128834803039
MTL concept,16,21,amygdala,vit_b_16,block5,cls,0.1732143656706914,-0.16755904589599532
MTL concept,16,24,amygdala,vit_b_16,block5,cls,0.39582611524750333,0.20456945652065817
MTL concept,16,30,amygdala,vit_b_16,block5,cls,0.05221393242807526,-0.05073553794530882
MTL concept,18,5,hippocampus,vit_b_16,block5,cls,0.2238838002052853,-0.0327769903712135
MTL concept,18,13,amygdala,vit_b_16,block5,cls,-0.10925293568858326,0.19471100799149088
MTL concept,18,14,amygdala,vit_b_16,block5,cls,0.1572366042416311,-0.1300702081229004
MTL concept,18,16,amygdala,vit_b_16,block5,cls,-0.10739388785131264,-0.1396630335792729
MTL concept,18,17,amygdala,vit_b_16,block5,cls,0.10038766268764451,0.1787703980038717
MTL concept,18,18,amygdala,vit_b_16,block5,cls,-0.24507783674268746,0.21381901994362523
MTL concept,18,19,amygdala,vit_b_16,block5,cls,-0.10018900978498411,-0.018042085263090705
MTL concept,18,20,amygdala,vit_b_16,block5,cls,-0.11084630104879424,-0.058542395970690844
MTL concept,18,22,amygdala,vit_b_16,block5,cls,-0.20193393340372673,0.2028633165379898
MTL concept,18,23,amygdala,vit_b_16,block5,cls,0.1416203931175869,-0.05081152084750712
MTL concept,18,24,amygdala,vit_b_16,block5,cls,-0.1426516964995788,-0.03748259009660669
MTL concept,18,28,amygdala,vit_b_16,block5,cls,-0.09259202059452497,0.006745735766433195
MTL concept,18,29,amygdala,vit_b_16,block5,cls,-0.06535544714585424,-0.2655044535149939
MTL concept,18,30,amygdala,vit_b_16,block5,cls,-0.087089498796904,-0.05112001760732485
MTL concept,18,37,hippocampus,vit_b_16,block5,cls,0.08878602702405756,0.15726326380595076
MTL concept,21,0,amygdala,vit_b_16,block5,cls,0.00631532634463125,-0.09527361064015898
MTL concept,21,2,hippocampus,vit_b_16,block5,cls,0.21755100806960373,0.11430308987231382
MTL concept,21,4,hippocampus,vit_b_16,block5,cls,-0.17162853017440963,0.21719132253618684
MTL concept,21,14,hippocampus,vit_b_16,block5,cls,0.031084874042853535,-0.05772686277950036
MTL non-concept,1,0,hippocampus,vit_b_16,block5,cls,0.17046384963201697,-0.1389669569069764
MTL non-concept,1,32,amygdala,vit_b_16,block5,cls,-0.04988083674651174,0.07248952830805876
MTL non-concept,1,33,amygdala,vit_b_16,block5,cls,0.036060648719027075,0.0421283931260237
MTL non-concept,1,35,amygdala,vit_b_16,block5,cls,0.22124651274878496,0.3112518957824141
MTL non-concept,1,37,amygdala,vit_b_16,block5,cls,-0.0024776797627785964,-0.164357034747762
MTL non-concept,1,39,hippocampus,vit_b_16,block5,cls,0.23373210983075632,0.20538096533788602
MTL non-concept,2,2,hippocampus,vit_b_16,block5,cls,0.06810393931448687,-0.019463998318993272
MTL non-concept,2,3,hippocampus,vit_b_16,block5,cls,-0.041036519123250674,0.03012011507919085
MTL non-concept,2,4,hippocampus,vit_b_16,block5,cls,-0.24068969886035324,-0.16343030206251338
MTL non-concept,2,5,hippocampus,vit_b_16,block5,cls,0.007201376039634731,0.016449250425178974
MTL non-concept,2,6,hippocampus,vit_b_16,block5,cls,-0.11556371668160156,0.04509593001860664
MTL non-concept,2,7,hippocampus,vit_b_16,block5,cls,0.10552878536198675,-0.03238093898405229
MTL non-concept,2,8,hippocampus,vit_b_16,block5,cls,-0.00400968790700614,-0.010364534092748855
MTL non-concept,2,9,hippocampus,vit_b_16,block5,cls,-0.10880907703097739,-0.07560740882356963
MTL non-concept,2,10,hippocampus,vit_b_16,block5,cls,0.14949637026222748,0.21217380103861905
MTL non-concept,3,33,amygdala,vit_b_16,block5,cls,0.04440513173813436,-0.024320486977118937
MTL non-concept,3,35,hippocampus,vit_b_16,block5,cls,0.08634924383465979,-0.020181587026115017
MTL non-concept,3,36,hippocampus,vit_b_16,block5,cls,-0.09913552767008921,0.05394232402607336
MTL non-concept,3,37,hippocampus,vit_b_16,block5,cls,-0.11381586348652536,-0.016122959087284502
MTL non-concept,3,38,hippocampus,vit_b_16,block5,cls,0.09418095603334849,0.01298620501605182
MTL non-concept,4,1,amygdala,vit_b_16,block5,cls,0.06891959690189957,0.2495179564799884
MTL non-concept,4,3,amygdala,vit_b_16,block5,cls,-0.04003047270753332,-0.10109092607556229
MTL non-concept,4,4,amygdala,vit_b_16,block5,cls,0.17593004705777357,0.1239562130857449
MTL non-concept,4,5,amygdala,vit_b_16,block5,cls,-0.015027292483748287,0.07096221450658914
MTL non-concept,4,6,amygdala,vit_b_16,block5,cls,0.22305444375528136,0.08905475239106367
MTL non-concept,4,7,amygdala,vit_b_16,block5,cls,0.23717371931688383,0.37712591570031023
MTL non-concept,4,9,amygdala,vit_b_16,block5,cls,-0.18053950060817023,-0.1414408968471534
MTL non-concept,4,10,amygdala,vit_b_16,block5,cls,0.059790877319701834,0.06388232813593415
MTL non-concept,4,16,amygdala,vit_b_16,block5,cls,-0.20322630551534332,-0.13102112563224536
MTL non-concept,4,17,amygdala,vit_b_16,block5,cls,0.08882654150817375,-0.05730877782706254
MTL non-concept,4,18,amygdala,vit_b_16,block5,cls,0.06976203690686901,-0.005317614428472775
MTL non-concept,4,19,amygdala,vit_b_16,block5,cls,0.004733019462943491,-0.1372208699027579
MTL non-concept,4,20,amygdala,vit_b_16,block5,cls,0.02568807085446205,0.10503004339509114
MTL non-concept,4,21,amygdala,vit_b_16,block5,cls,0.13332030574842763,0.26416255782874876
MTL non-concept,4,22,amygdala,vit_b_16,block5,cls,-0.013261624756392228,-0.04862551735983748
MTL non-concept,4,24,amygdala,vit_b_16,block5,cls,0.2693741923731098,-0.08308959793176122
MTL non-concept,4,27,amygdala,vit_b_16,block5,cls,0.16596473049106353,0.160918676052296
MTL non-concept,4,28,amygdala,vit_b_16,block5,cls,0.11630284994823493,0.14267379968316
MTL non-concept,4,29,amygdala,vit_b_16,block5,cls,0.10548282123747334,0.22594034520115197
MTL non-concept,4,31,amygdala,vit_b_16,block5,cls,0.0509200011433326,0.029714378880841896
MTL non-concept,4,32,amygdala,vit_b_16,block5,cls,-0.19340141709609138,0.07133321085460126
MTL non-concept,4,42,amygdala,vit_b_16,block5,cls,0.2906873654339556,0.38841146752593614
MTL non-concept,4,47,amygdala,vit_b_16,block5,cls,0.19628119425634727,-0.12360533663602467
MTL non-concept,4,48,amygdala,vit_b_16,block5,cls,0.08609728708797319,-0.11576698748929998
MTL non-concept,5,21,amygdala,vit_b_16,block5,cls,-0.026021241886817398,0.2618646434385383
MTL non-concept,5,22,amygdala,vit_b_16,block5,cls,0.12387783553642495,0.15211043209106037
MTL non-concept,5,23,amygdala,vit_b_16,block5,cls,0.16671917767677139,0.024528628647596494
MTL non-concept,5,24,amygdala,vit_b_16,block5,cls,-0.16360607827556886,0.06769048262714457
MTL non-concept,5,25,hippocampus,vit_b_16,block5,cls,0.16733716456907877,-0.027986860418825178
MTL non-concept,5,27,hippocampus,vit_b_16,block5,cls,0.05395927893207735,-0.39851795913986715
MTL non-concept,5,28,hippocampus,vit_b_16,block5,cls,-0.17745630300679754,-0.07336725419444311
MTL non-concept,5,30,hippocampus,vit_b_16,block5,cls,-0.21965843866131612,0.11135788150211999
MTL non-concept,5,31,hippocampus,vit_b_16,block5,cls,0.14780483573565373,-0.08958905517385636
MTL non-concept,5,32,hippocampus,vit_b_16,block5,cls,0.06526104531404527,0.2222090971131869
MTL non-concept,7,13,hippocampus,vit_b_16,block5,cls,0.22115827574226465,-0.13469097617075707
MTL non-concept,7,14,hippocampus,vit_b_16,block5,cls,-0.0752903727929776,-0.001745204177968674
MTL non-concept,7,15,hippocampus,vit_b_16,block5,cls,0.14512011650819315,0.24015593409840433
MTL non-concept,7,16,hippocampus,vit_b_16,block5,cls,0.24946556034846645,-0.3729118532103659
MTL non-concept,7,18,amygdala,vit_b_16,block5,cls,-0.168078551524364,0.04021711279755718
MTL non-concept,7,19,amygdala,vit_b_16,block5,cls,-0.0735916998776253,0.028516334205927543
MTL non-concept,7,22,amygdala,vit_b_16,block5,cls,0.11138875239839942,0.1752031784641352
MTL non-concept,7,27,amygdala,vit_b_16,block5,cls,0.007972166419371042,0.0005281704446672804
MTL non-concept,7,28,amygdala,vit_b_16,block5,cls,0.1471952497079754,-0.23314867148958768
MTL non-concept,7,29,amygdala,vit_b_16,block5,cls,-0.08103170052850844,-0.06343490855520383
MTL non-concept,7,31,amygdala,vit_b_16,block5,cls,-0.10384616485700716,0.04690680118610413
MTL non-concept,7,32,amygdala,vit_b_16,block5,cls,-0.28471833869635443,-0.046873770491432515
MTL non-concept,7,33,amygdala,vit_b_16,block5,cls,0.01244241959682959,0.11290618237819917
MTL non-concept,8,32,hippocampus,vit_b_16,block5,cls,0.015969097944855765,-0.1866806260240971
MTL non-concept,8,33,hippocampus,vit_b_16,block5,cls,0.08744517478024387,-0.14279689219188627
MTL non-concept,8,35,hippocampus,vit_b_16,block5,cls,-0.029780893340318363,0.113110899773594
MTL non-concept,8,36,hippocampus,vit_b_16,block5,cls,0.04174930846137687,-0.13708845989967833
MTL non-concept,8,39,hippocampus,vit_b_16,block5,cls,-0.05749427320423723,0.1366517755755407
MTL non-concept,8,40,hippocampus,vit_b_16,block5,cls,-0.09287248117979588,0.09104741055143316
MTL non-concept,8,41,hippocampus,vit_b_16,block5,cls,0.11356858877541083,0.18053478016684651
MTL non-concept,8,43,hippocampus,vit_b_16,block5,cls,-0.1050275792122154,0.16600349836934586
MTL non-concept,8,44,hippocampus,vit_b_16,block5,cls,0.18484367836357113,-0.004159689506543112
MTL non-concept,8,46,hippocampus,vit_b_16,block5,cls,0.27780115125899607,0.37772078520235547
MTL non-concept,8,48,hippocampus,vit_b_16,block5,cls,-0.17450105566826327,-0.1045152531893424
MTL non-concept,8,49,hippocampus,vit_b_16,block5,cls,-0.1744685990702755,0.09655528164876036
MTL non-concept,8,50,hippocampus,vit_b_16,block5,cls,0.09588578685366873,0.07199361796545033
MTL non-concept,8,52,amygdala,vit_b_16,block5,cls,-0.1740875967168811,-0.1256622642379222
MTL non-concept,8,53,amygdala,vit_b_16,block5,cls,-0.16935631526723283,0.04404147677122517
MTL non-concept,8,54,amygdala,vit_b_16,block5,cls,-0.18737048888231103,0.2724874538491245
MTL non-concept,8,55,amygdala,vit_b_16,block5,cls,-0.022253426586262462,0.07126671172795707
MTL non-concept,8,56,amygdala,vit_b_16,block5,cls,0.21605599848191367,-0.08322407402657253
MTL non-concept,8,57,amygdala,vit_b_16,block5,cls,0.005645114884678341,0.12643976812424246
MTL non-concept,9,18,amygdala,vit_b_16,block5,cls,-0.18621345761703195,-0.22208963698005094
MTL non-concept,9,19,amygdala,vit_b_16,block5,cls,-0.011699569804216162,0.06397024014932357
MTL non-concept,9,20,amygdala,vit_b_16,block5,cls,-0.10820869712601709,-0.07098806906101073
MTL non-concept,9,21,amygdala,vit_b_16,block5,cls,0.08843805469632837,-0.19878278349174724
MTL non-concept,9,22,amygdala,vit_b_16,block5,cls,-0.21707805275825226,0.02145052840885405
MTL non-concept,9,23,amygdala,vit_b_16,block5,cls,0.14097583839729141,0.06899362536004551
MTL non-concept,9,24,amygdala,vit_b_16,block5,cls,-0.06161872681259304,-0.03663851131919953
